anomaly_index,distance,nearest_point_x,nearest_point_y
2,0.5406989494747428,-0.31872806280777327,-0.04408268087969015
16,1.0613317397224,-0.3141643604642446,-0.08886953553837529
17,1.377719140110003,-0.31859489174275313,0.29928320483689586
53,0.37100307521826725,-0.3187577073831912,1.2547361042221787
67,0.8314291360689545,-0.31516068271220743,-0.7756013069715474
73,1.2801884904031904,-0.31875723692485713,1.0059202450072613
108,0.8356107133423066,-0.31533912252693264,-0.8950329193947077
109,0.730695896806473,-0.3187345444822127,0.14501737212364707
138,1.6610149713158922,-0.3184704473678341,-1.3329488316129623
139,1.7446448677189323,-0.31525317739543035,1.0507070996659464
152,0.18573735979214193,-0.3187347748785877,-1.397640955008841
225,0.4892983346139594,-0.31416484081942886,0.13008842057075204
232,3.6174578400665984,3.087196370637953,-0.6959802320227738
233,0.35675241302997873,-0.31862017187609176,0.030562076884785072
246,1.7034887419914007,-0.31849532813569054,0.6476254077377802
259,1.2742348726271413,-0.3160362166835664,-1.3329488316129623
269,0.6274612542816344,-0.3160367903034097,1.5383861837271846
286,2.205820208268313,-0.31450971557578294,0.3938332313385645
296,3.918307826790028,-0.3160671963522013,-0.7109091835756688
316,2.075682259636739,-0.315145877688137,0.7272464826865538
319,0.5500859880046095,-0.31847190129585995,-0.02417741214249676
409,1.1496605245489633,-0.3187347748785877,-0.6661223289169836
427,0.32716740611835643,-0.3141643604642446,-1.3777356862716474
445,1.0644567089007746,-0.3170395956464261,-0.5765486195996135
462,0.27035699819048614,-0.3160734098673823,-0.4620933243607514
511,7.379345800061456,-0.314986484837428,0.3988095485228628
517,0.3654054642715492,-0.31530862343265753,0.27440161891540416
544,0.16325102437954123,-0.31376930473132514,-0.08886953553837529
580,1.7978930633172705,-0.3160444270672333,0.7172938483179572
596,0.5289003204710466,-0.3184740718057664,-1.442427809667526
600,0.5155415602661338,-0.31875452902830503,0.3241647907583876
629,1.664635436792894,-0.3185949312446366,-1.6365041798551616
640,0.6048636143173789,-0.3187545079583856,-1.4026172721931391
646,0.7944306700181499,-0.31448183498944127,0.8317491435568192
650,0.6284783055609171,-0.3160653007859827,0.2395673986253157
723,4.392427771971448,-0.3187573700203446,0.3988095485228628
745,1.2052532152627882,-0.3187347609186552,1.3542624479081458
764,1.3913420721680871,-0.3155875064204566,0.050467345621978466
770,3.0498596319828555,-0.316866651779885,-0.28294590572601086
824,6.024739381272189,-0.31605733025604893,-0.9398197740533928
829,1.0137363526165113,3.0511711081627513,-0.11872743864416538
907,0.655507787317445,-0.31601301825120853,0.36895164541707276
919,1.5561594323963135,2.932600841324317,-0.6362644258111936
949,0.8112196741126796,-0.31688518472956206,1.2945466416965654
959,1.1932531411816767,-0.3184714957107518,-0.11375112145986703
1005,0.5286985367891962,-0.3148401276344544,1.1054465886932283
1011,1.2792522994998827,-0.31703487185554635,0.14999368930794543
1025,0.588405573064429,-0.31545021323472444,0.329141107942686
1055,0.4328296881273323,-0.3187345002165438,-1.2085409020055036
1179,0.47269081988762635,-0.31531251986194747,-1.6514331314080566
1197,0.5808432647754564,-0.31862017363761186,1.5383861837271846
1222,0.3474781048604424,-0.3170089734761993,-0.4620933243607514
1226,1.7071015829182066,-0.31535621641741,-0.12370375582846373
1271,1.3967879253413042,-0.3187541199908005,1.7175336023619252
1296,0.66146033970907,-0.31545021323472444,1.5234572321742896
1302,1.3109049937107657,-0.3160625206073438,0.6326964561848852
1308,1.9637783476235748,2.8964713643829727,-0.5914775711525084
1335,0.42830800205086866,-0.3154768695606882,-0.8004828928930391
1344,0.280349013871065,2.9759499691023805,1.2547361042221787
1383,0.526896696104424,-0.31875730762653315,1.4836466946999027
1426,2.5244901269647038,-0.318734504776832,-0.039106363695391805
1434,0.7115347707356019,-0.3152161051351999,-1.556883104906388
1480,3.87052317604194,-0.3187346558034493,-0.3376853947532927
1511,0.3263819975223101,-0.3186201879359552,-1.3677830519030507
1512,0.6399800043186114,-0.3141643349244744,-1.0741803380294481
1524,0.7567057623383994,-0.318757237111252,-1.7011963032510402
1530,1.9174597767888486,-0.31849257049650864,1.284594007327969
1594,0.3466264904910408,-0.31561247834329653,-0.7009565492070721
1613,0.35392124280305115,-0.3184745854089657,1.2945466416965654
1621,0.46229459723685984,-0.3184731359654281,-1.2533277566641887
1643,0.7949452219745201,-0.31416455679998695,0.8815123153998026
1650,0.5836108779391447,-0.3160521116042447,0.9561570731642778
1755,1.2973669305647566,-0.31510781186424913,-0.9945592630806747
1761,0.5754992608676753,-0.3137736833856904,0.6277201390005869
1763,0.5331262863038229,-0.3186201589554539,-1.4623330784047195
1784,18.333191326109528,-0.31605733025604893,-0.9398197740533928
1790,0.4671209899493168,-0.3160196585104504,0.14501737212364707
1791,0.6699824269349021,-0.31859491306800297,-1.3180198800600673
1792,0.6568759646908428,-0.31873465206066826,0.48340694065593476
1869,3.1065120529433745,-0.3170370590490905,0.4883832578402331
1896,0.6329890726665367,-0.3156253504667421,-1.4772620299576145
1928,0.7172153527686149,-0.3160699490028855,0.7123175311336588
1955,0.5082371144611089,-0.3160701681569446,-0.23318273388302738
1960,0.5926640260045339,-0.3160081984465889,1.3393334963552506
1993,0.9080635497339545,-0.316069296053614,0.5082885265774265
2029,0.5159684703958693,-0.31542236006457053,-0.014224777773900063
2087,0.43520862943455974,-0.31875736863724274,1.4090019369354274
2101,0.5928675002419851,-0.31862017881954247,-0.43223542125496134
2102,1.7450048300086667,-0.3187286797740012,-0.19834851359293895
2118,1.115061142263572,-0.3160330603622952,-1.397640955008841
2124,1.5505422164114064,-0.3187348087366631,-0.4073538353334696
2131,2.113124156188229,-0.31545021323472444,-1.4225225409303326
2241,1.2339004340087183,-0.3160396709931978,-0.5914775711525084
2298,0.5681009682847239,-0.3187347748785877,-0.7656486726029507
2328,0.3181866968091609,-0.31372104473091145,0.030562076884785072
2348,1.6458086239022218,-0.31875723702581316,0.14501737212364707
2416,0.36501494948203633,-0.31847442773398726,1.1054465886932283
2442,0.47600279383977334,-0.3186201723595136,-0.0042721434053033655
2449,1.0461398203956405,-0.31875422877801246,0.9462044387956812
2472,2.1054412658567543,-0.31875736861729786,-0.2879222229103092
2479,0.24778272920558825,-0.31703037656816324,-0.7407670866814589
2523,2.1985796425035447,-0.31875736861729786,-1.0940856067666416
2534,0.40359393719887593,-0.31847478670220347,-0.26801695417311583
2543,2.6882253007674186,-0.31862015904628305,0.3241647907583876
2553,2.177450530360596,-0.31875736861729786,0.31421215638979094
2574,2.154684326273397,-0.3187348114790917,0.786962288898134
2580,2.063880978955372,-0.31873454634326004,1.6379125274131516
2627,0.563013734744934,-0.316017845167382,-0.49195122746654146
2635,2.222027060315126,-0.31849620223615416,-0.17844324485574556
2678,3.0264386921124724,-0.3184906301503891,-1.2583040738484872
2691,0.2445512724580183,3.3569512679554143,0.4137385000757579
2730,2.043253682759956,-0.31601004511011194,0.13008842057075204
2739,1.277184353478774,-0.3170443271676878,1.2149255667477918
2751,0.4785630956474153,2.7512969263601312,0.6675306764749737
