,0
153,2.1358925234328736
154,1.9170267116455049
155,2.3404069896624926
156,0.7022458426154894
157,1.858108482222016
158,2.3362278412826
159,2.1313882059050964
160,0.5742204588138575
161,0.47875383358558754
162,2.2481051449958622
163,0.4939843300194036
164,0.6087072268036489
165,2.3395739811910516
166,2.45332344642669
167,2.490205557421823
168,2.3363531817659164
169,2.354053513467849
170,2.2483089064619826
171,0.3260613521293969
172,2.341068199951829
173,2.963022861277957
174,1.780879538372588
175,0.5059165102282323
176,0.4212553651493483
177,0.7858016210783122
178,2.4061646120921587
179,2.3776633921603114
180,2.9625073490687766
181,0.343051173298618
182,0.6222876448375891
183,3.4830070129374735
184,0.6175858004070939
185,2.4967029698283376
186,2.665377187328148
187,2.3175826850591896
188,1.76961238459449
189,1.9272151164239153
190,1.9807230013660735
191,1.716961813304968
192,2.0128954714836262
193,0.8548160431404448
194,1.6993833793581785
195,0.6000499434918313
196,2.443397570011202
197,2.3697910280564454
198,2.3456016354095626
199,2.1671060130853053
200,1.9770058958494505
201,1.966244419046689
202,0.7493140213876266
203,1.7617157956802196
204,0.40661148097281136
205,0.40427051421090443
206,1.005699386835264
207,2.340890106584657
208,2.5616170586218114
209,1.7889377610531585
210,2.3545512655020966
211,1.9456623709688072
212,0.5105645834067266
213,2.3481625014980634
214,2.475416381098746
215,1.4776280174254568
216,0.37674963054256233
217,0.9124483276682904
218,1.3920655304171095
219,1.8642864461348745
220,0.4053079182794502
221,0.8097727078683975
222,1.7612201262019747
223,2.337267750242756
224,2.407533917588445
225,2.3462217493146627
226,1.764382851887464
227,2.3536750676187346
228,0.9874170563520231
229,0.9332536786251172
230,1.7592579121721366
231,0.44040699363699803
232,2.8405077397024017
233,0.300764730642849
234,0.7680183303352881
235,0.7060470404251207
236,2.924486573982445
237,2.4478801207553653
238,1.7548259956744683
239,2.921119869291536
240,1.8283175647919594
241,2.3381898727088632
242,1.7457156915242862
243,2.3402639717692004
244,2.363346643669615
245,1.7792322003444352
246,1.7450025832426164
247,1.6655440673572108
248,2.341244312993351
249,2.3459087255162157
250,1.7548484185395496
251,2.342019376713133
252,0.6894505456541115
253,2.3431310385734134
254,1.0879366675974755
255,2.7434339747257286
256,1.7269802481999157
257,3.361523682397995
258,1.985898869963627
259,1.7299003038079441
260,1.124698906623004
261,0.43509356143868266
262,1.23383395925337
263,0.3613137956352691
264,2.3526287799623438
265,2.952766538743668
266,0.21261447552882987
267,0.9801776990523676
268,2.3451096469171078
269,0.7487477331037375
270,0.42800719038687973
271,2.2118618601052127
272,3.1734455566351993
273,2.584852788737507
274,1.3591759961410121
275,2.3416884665179434
276,2.339319644123806
277,2.3392898202670174
278,1.7447943830833206
279,0.4762906147474306
280,0.463054074839714
281,2.525874041476817
282,2.337995528171298
283,1.7642681588672406
284,2.34407569668027
285,2.204260842613455
286,1.7854291117334933
287,2.3668392026573697
288,1.0971049872140044
289,0.5330784728648914
290,0.5665092540234101
291,2.8179218175127567
292,2.1234525053464925
293,2.1178900550324675
294,1.869551696897267
295,1.6952227888227964
296,2.3399941470739787
297,0.940921776966513
298,1.6635344308462319
299,2.0413423494767358
300,2.3423657122003383
301,0.5659792970391949
302,2.3407649828968333
303,2.3398863233575637
304,2.342682478706652
305,1.7598449732938792
306,2.6509153907303893
307,2.1956011899109797
308,0.29918955522589286
309,3.5934972030166694
310,2.3377767070223903
311,2.4131857946294395
312,2.3436156435149127
313,2.3419435094376917
314,2.838764229384009
315,1.7564987850365381
316,2.9052378300205044
317,2.335006432970955
318,1.7121749975634406
319,2.349122145981843
320,1.0356897923355244
321,2.341006025723167
322,2.3524677288888496
323,1.7839611144097751
324,2.3445175395698064
325,1.7686849938552511
326,2.7443709448099027
327,0.3533385376720363
328,1.0363504203912894
329,2.457940480536017
330,0.4653796322944746
331,0.5105999608433616
332,1.7477880362648408
333,0.6283863830064615
334,2.3403987250597527
335,0.8774358558750875
336,2.3388771122515233
337,2.3497087164828643
338,2.33917854359477
339,0.2741476146159596
340,2.3455245018347988
341,2.7741818442551542
342,2.60908755581294
343,0.5379622084305625
344,0.4336505653901268
345,2.352405518564346
346,1.0738430973308293
347,2.3496655715064194
348,0.7554573637728288
349,1.757670636526199
350,1.6861697948840129
351,2.5980677002936514
352,1.7624953015771254
353,1.82561810252066
354,1.7630215603391868
355,1.806660393153577
356,1.0933677412030198
357,0.3899516334434105
358,0.9272808827903978
359,0.585500139359413
360,2.500177196131182
361,1.7678065404454095
362,1.4439543767612473
363,1.771119232390423
364,2.3414577951821696
365,0.6725492636591498
366,0.6178951548664733
367,0.46981431299625487
368,2.343707523704786
369,0.5198226831757209
370,2.4790682813697553
371,1.9824225015583705
372,2.634625080169301
373,2.357069534202969
374,1.7503343794706285
375,0.8761790975116597
376,0.6951613270522321
377,0.32161206751040716
378,1.9842520508513848
379,1.1270398152207337
380,0.5964691920274736
381,2.338259902789144
382,0.8104167985723189
383,2.361321622412187
384,0.8184761633109046
385,0.9586710182900202
386,2.3389199065351995
387,2.337181896032215
388,3.3142637421940973
389,2.343890809723273
390,2.9238266147825254
391,2.365295698978259
392,2.360889443034888
393,2.3400164410079296
394,2.3505574869975288
395,2.334820720375764
396,0.44895089574545477
397,2.143847880652196
398,0.47825661746263365
399,1.7602043541524943
400,2.3403653347831734
401,3.1520358059525
402,2.5393589924275957
403,0.2607801336401839
404,2.346493588669647
405,0.6145926306052854
406,2.3391769887843337
407,1.5054354743929317
408,0.5044759858792703
409,2.4430425010549963
410,2.3422475529632893
411,0.7113631127337587
412,2.9394648938440495
413,0.6273064176616654
414,2.5200186366238926
415,2.3416024389527115
416,0.40484669143431096
417,2.3452714448621568
418,2.3421091149800795
419,1.199227265666601
420,2.9653856991397065
421,2.343078647551234
422,0.8536627132956043
423,1.7492280328926793
424,0.9664344354447575
425,2.3448849944197705
426,2.344818271719477
427,2.7438022256941244
428,3.0256234280535628
429,2.341723596587712
430,1.8423030998107086
431,0.7239154396429172
432,2.343275639873623
433,2.3881539719444804
434,1.7217840972808438
435,0.732289147724902
436,0.8225302262392667
437,0.49405353537133506
438,0.9938465271333862
439,0.48907516135550355
440,1.8809408740342854
441,1.7703757950647443
442,1.0584420152642677
443,3.029832340834952
444,2.343589753821713
445,0.7634941983349073
446,0.6933725787894401
447,0.6494918532318353
448,0.47619315444666965
449,0.8187630971272969
450,1.7535521911353666
451,1.777734735111538
452,0.7940626122809522
453,0.5522999240175943
454,2.368075889220505
455,0.9548770343700537
456,0.4001217820765257
457,0.7601708681989493
458,2.3396783076430956
459,0.649738126071339
460,0.413647114383183
461,2.843731118094537
462,2.3353051050841125
463,2.358879918354133
464,3.4089933136812545
465,0.5149657594959501
466,3.3983830580476386
467,1.351045944478933
468,2.9820793630045386
469,2.3361763886623046
470,2.082375594684813
471,1.8794999760569928
472,0.9088482005526366
473,0.43305211852412484
474,0.38333726040765276
475,0.7699928676492745
476,1.7609314131735945
477,2.6721822598378537
478,2.343348056776558
479,2.3441575215235306
480,2.9266223715702817
481,1.7925268730937565
482,2.5872443638077733
483,1.1067031135955574
484,2.338888052846392
485,2.342458642227587
486,1.7588046546102565
487,2.3628486893068787
488,0.9578828299357075
489,2.3383292128353848
490,2.337333267940809
491,0.32285215736181155
492,0.5781364177212543
493,1.8868712026238377
494,3.208421811823016
495,2.34229016855608
496,2.3366589477968347
497,0.6677507103117031
498,2.1845785455101265
499,1.7576555413322434
500,2.3411568031256085
501,0.3198976788479699
502,2.727366561819037
503,1.0671395199517324
504,2.388258995580881
505,0.36179888700555307
506,3.1302631049466734
507,1.7048890392359335
508,0.7356574550529023
509,2.3428532909829007
510,0.2855763019595125
511,3.4488619539618615
512,1.4605566430471209
513,0.5196673120608442
514,2.340623363502676
515,2.3394237535378597
516,0.4145984256155534
517,2.342429187702897
518,2.336657783386884
519,0.22243870729843296
520,0.7402463184803274
521,2.9004067634565516
522,2.0986029751194994
523,2.3816922197962436
524,2.347382719997778
525,2.3727045396464836
526,0.506643329980239
527,2.344970585006018
528,0.8400474595666311
529,0.18640582856463628
530,2.336984715226857
531,2.753353980471816
532,2.34771679965005
533,0.407672838010646
534,1.6377010647223726
535,2.520735427243393
536,2.3762915247656053
537,2.359529266038352
538,0.48082201050747997
539,2.340370816752427
540,2.99779424752377
541,2.625308197129836
542,2.4890181270084777
543,2.923299066417614
544,2.340329436543203
545,1.771771938069951
546,2.811662380710151
547,2.4658511740711897
548,0.6762490973703315
549,2.232453694351906
550,1.7196037757182097
551,1.7986083836761562
552,1.7594577429280005
553,0.9049884500442017
554,2.932239298438242
555,2.925430114597747
556,1.8091183206080212
557,1.753558890861623
558,1.1955892394625822
559,2.358484444917302
560,2.365243180780504
561,0.5205850517022214
562,2.3416829253466926
563,0.5326392958587202
564,2.356237665572864
565,2.942937560175791
566,0.8207520904236227
567,2.5348890049686275
568,3.1735415740702915
569,1.2025814402405404
570,2.872766982606634
571,2.3465596724308218
572,2.3487466839458526
573,1.7670200485659255
574,1.6921146918651284
575,2.3429428025642323
576,1.7568135265610534
577,2.3992477419154072
578,2.603298646505836
579,0.4906066191506548
580,0.8396604228706053
581,0.4865805685538835
582,0.6570803171612234
583,0.4108536544134725
584,0.3387019677279568
585,2.3819970918270625
586,0.9168653461671717
587,2.3549439507935803
588,1.7545535319475989
589,2.3431883153411293
590,2.472912822979713
591,2.786657185730765
592,0.7192509530129564
593,0.7804519468613375
594,2.9240915159370147
595,2.3559543749084275
596,2.3559282550066616
597,2.3415951323870696
598,0.4078693204166396
599,2.4042279097652184
600,2.361538973712175
601,0.36510722633597675
602,0.719751676178306
603,1.705286386066431
604,1.7651277765668891
605,2.3428931421025814
606,1.7601285621993896
607,2.341632188769678
608,2.428736262146045
609,0.6609123890952697
610,1.772893446832063
611,2.3481376932879368
612,2.3455515338715514
613,1.5685971187353895
614,0.6334217617153043
615,2.433972824649396
616,0.7192777319591402
617,0.19192205878001437
618,0.5897621763844998
619,1.506074242371624
620,0.9349989899336917
621,0.7728811021442363
622,3.702903508734982
623,0.46014517305881086
624,0.5121991151007342
625,0.14677002309349146
626,2.3411334483298707
627,2.8625529960389278
628,2.9260556137523346
629,0.6942047138871851
630,3.118947131661301
631,0.40791442727242017
632,2.339806217376467
633,1.7777623621605898
634,2.3477939281319427
635,2.360029656806554
636,2.3519445907788463
637,2.341116705795301
638,1.056024694364027
639,2.3555032093485058
640,2.3473729014052016
641,0.9847428696666287
642,1.777982442058613
643,2.3926104062105464
644,0.5731174176056979
645,0.6424416882779617
646,2.107360853722559
647,0.7553213745562022
648,1.7703941072712532
649,1.2113727055585013
650,0.2298909074399135
651,0.7335430268470268
652,2.3602172594906965
653,2.487928342507192
654,0.5548624382576501
655,1.0847171024428977
656,2.1338888343592495
657,2.0630490021840453
658,2.8676944305586027
659,2.473559973560704
660,1.7345654993383304
661,2.3453482847506844
662,0.59414024452539
663,3.066394952996407
664,2.9246590771109413
665,2.4673106815727337
666,1.8998758098794588
667,1.7541939762564653
668,1.8592129318023973
669,0.9573715138832727
670,1.7697426527677858
671,0.47902311139315856
672,2.369799745886096
673,2.4663454388531543
674,2.1559480516730662
675,2.3456633213107527
676,0.5347041321777031
677,2.343863304410709
678,0.8125464327386243
679,0.2911127329003693
680,2.3506292961127833
681,0.6048364868469616
682,2.339908423405808
683,0.8447363320457046
684,1.5256785329850517
685,1.037545164061878
686,2.3719019691685825
687,2.2463293213057174
688,2.139799135812611
689,1.7063040668367173
690,2.347341134954246
691,2.4462410179009844
692,2.574914023526897
693,0.8534746926807794
694,2.3366600917437235
695,0.8294774693406005
696,0.8484868914551341
697,2.605319111740543
698,2.3487164776861844
699,2.3616553402978377
700,1.176708302178757
701,2.310168080599451
702,2.3609895350770054
703,0.23428030362127952
704,2.0981907317665316
705,0.9846827960028371
706,0.4052287517367956
707,2.876888479622302
708,2.932857179187203
709,1.718987489234264
710,1.8739195949508596
711,2.361344039526404
712,2.962895077276576
713,2.3423476541855606
714,2.308553383408397
715,0.45208618422376234
716,2.3358975081091806
717,2.4501385597841305
718,0.44254306625255685
719,1.7590958039233298
720,2.876704081503097
721,0.44792526333592475
722,1.1618993966138698
723,2.3693115695566274
724,0.4506660329465147
725,0.3522505901579623
726,1.5924850772332886
727,2.3403825579259507
728,2.3376206368893646
729,0.15722547124840072
730,1.7731319498290916
731,0.694672361803031
732,2.340274729426252
733,0.8360378967946269
734,2.377075323958398
735,2.402773549456935
736,1.7446844714739136
737,2.3371464719162724
738,2.3415092324409597
739,0.7315077897855295
740,3.0642695625903302
741,3.5770996676401476
742,0.5325432169291457
743,2.037958626306847
744,3.3834866845556473
745,1.2018951168741097
746,2.4651328177677843
747,0.6496526021324275
748,1.6289005465311488
749,1.8070048468071738
750,2.3432999068622884
751,1.8960357391371137
752,0.9472581979615246
753,0.9723517056995182
754,1.7616372033336205
755,0.9233832504146166
756,1.7722066790060955
757,2.85965355461035
758,2.3657062157076094
759,2.348141208083315
760,2.3400166783885186
761,2.3509860942789857
762,2.338593056748886
763,1.8032026936404184
764,1.7026101879417337
765,2.1506624864380206
766,2.6704759060316605
767,2.28363620672653
768,2.6615191186595846
769,1.7311291729739178
770,1.7639306384466413
771,2.340358127645708
772,0.13148749690296688
773,2.3508124160591604
774,0.8191496680779181
775,0.8355725328467483
776,0.6869127036368285
777,0.6628759316510593
778,2.4124019194247897
779,2.7420484265934935
780,1.7534471239290175
781,2.701649848366241
782,0.1615394753408504
783,1.762475278832952
784,0.3142797893384392
785,0.6849281654771473
786,2.343043842858529
787,0.24076722016335048
788,1.7617895822823018
789,2.339543331675481
790,1.1560246619486545
791,0.44804793224846345
792,0.3460012054925051
793,2.3563228558146294
794,1.7592371428485645
795,3.4262015183781034
796,2.336176185409646
797,2.652690361456433
798,0.31362292335103414
799,3.071353356855909
800,0.4053201127775376
801,1.7438709216572599
802,0.2573531706272129
803,2.3406603346874206
804,0.3835043646805052
805,2.362626672852783
806,0.6338648314971417
807,1.6581767544411983
808,2.3486606072591076
809,3.491389857736927
810,0.2908572425264182
811,0.6394550467361444
812,1.6321380337743776
813,2.3405983358545495
814,0.7551248203528087
815,0.3046730708512396
816,1.8529566874993857
817,2.342173232151898
818,2.3405418214146008
819,1.659897408284149
820,3.227212406028632
821,0.9791608756752657
822,0.47139240505107577
823,1.7758811749092847
824,2.6184828905071527
825,1.783732496671194
826,2.343045509984435
827,1.75420200514372
828,2.3457679728201373
829,0.22757226283006415
830,0.6969687294361493
831,0.8037823676463479
832,0.6301686949637725
833,0.5135254905052973
834,0.2831405987511791
835,2.413030343370641
836,1.079597195014092
837,2.3441992346577454
838,0.7677258062324879
839,2.465751817682341
840,0.7347532875915931
841,2.337247945974856
842,2.3407336518088986
843,0.723079208909161
844,2.3489220519074956
845,1.6271581283367733
846,0.0638295463004119
847,0.6054590897351716
848,2.3439050679525457
849,0.6438993349010046
850,2.3417156511770245
851,2.3451569205542033
852,0.3502285729266834
853,2.3417951995095976
854,1.7675251569335049
855,2.3390801687067135
856,0.5098008331942202
857,2.343199236005103
858,1.2098126742512523
859,1.7226629468921062
860,0.5646011058693523
861,0.6567381981340977
862,1.7824057758590566
863,0.6213953940812836
864,2.359415084062383
865,0.7294686737307339
866,1.8897932767445533
867,1.9235885444388845
868,0.34350182259573414
869,0.6033864800344527
870,2.3965849750195884
871,0.3282126150029434
872,2.3412619189961377
873,0.788884056861141
874,2.3369867607240797
875,2.928784168137714
876,0.44527117535466243
877,0.7585645713614515
878,2.366190434172151
879,0.9664436106380083
880,0.5757057204343341
881,1.7124412523623813
882,2.342943245433851
883,1.7571328427076658
884,2.3425370199360964
885,0.2576561004266876
886,0.8432353008499336
887,0.2984917748215769
888,2.4740026310254586
889,1.7704253209392105
890,1.7616154328270768
891,0.8976164855063989
892,2.3390413317471683
893,0.3857650879331571
894,0.43528200900566644
895,0.6535164184832752
896,1.7537810244962893
897,1.2698129573112946
898,0.4853657281432283
899,0.3485032196206382
900,1.0010343614330386
901,2.3401297787561885
902,2.9921757464116037
903,2.342617726443272
904,0.3497551538633481
905,2.3508878215579254
906,2.4380589611559653
907,2.848344097265951
908,2.336266387385491
909,0.5089211301422093
910,2.339620730317022
911,2.3438360142702757
912,2.344094858660021
913,2.3683509197845867
914,2.3370861763568116
915,0.29175968727527474
916,0.48447608893417254
917,0.6712094766423499
918,1.7589103822220462
919,0.9567580092198305
920,2.4605779379096755
921,2.5620466141523672
922,0.28838517278756465
923,0.46329677992204
924,2.346185218923386
925,1.777615151383575
926,1.0324751631135516
927,2.477889530287479
928,2.3372324271322653
929,2.3383460701651866
930,2.11505180690518
931,2.935375824168567
932,2.9236071126279586
933,1.7538702970173023
934,2.3588618524386384
935,1.9680133081154352
936,2.070677801957659
937,0.514467815707559
938,2.3471001998214622
939,2.5424041257529213
940,2.1811582847900306
941,1.7447959296145186
942,1.6385617076989882
943,0.5070882636766738
944,2.4319966384128966
945,1.7586601352848523
946,2.336508440471284
947,2.3467081866879465
948,2.3416476056350373
949,1.8221545949888658
950,2.3901466643944027
951,2.3462410165546688
952,0.3349733382276896
953,2.341875278831888
954,0.7775590555714803
955,0.5971024188496411
956,2.3421600125589874
957,2.3574941697507024
958,0.7272069014810842
959,1.1683191256650411
960,1.7624120946591917
961,0.2646012468729716
962,1.7649335496452703
963,1.7722216418298975
964,1.221367297263143
965,2.3390583363272164
966,1.790303762198522
967,2.4812121332836026
968,0.3639432360558304
969,2.5174660079186175
970,0.7796249048408893
971,2.898190594393915
972,0.3381110978308783
973,2.345709476090442
974,2.3479813967587893
975,0.5432217586265427
976,1.018301498989441
977,3.2002403771860344
978,1.0855600244184518
979,2.2304279130036933
980,2.3521765083295625
981,2.4885555992953248
982,1.913289717472558
983,2.51871033983308
984,2.33976499055329
985,0.45738228839339135
986,0.8845515245966608
987,2.345517636744194
988,1.7968573670442078
989,2.9193109958625296
990,0.3003606970160512
991,2.6263428199032113
992,1.9563048493059294
993,0.6493564583105718
994,1.704779876129924
995,2.339103929604705
996,0.7311125459208063
997,2.3478205352562136
998,1.98580215087711
999,0.2528655194255742
1000,0.9371145997924624
1001,2.3359270223616027
1002,1.8749347363616642
1003,2.34402549485212
1004,2.3589857392016444
1005,0.4714929265738609
1006,1.7666199616905613
1007,1.7456298276819617
1008,0.6211568542524718
1009,0.5207377417247524
1010,2.980859978539032
1011,2.341306431867748
1012,2.1438303597074935
1013,3.027550126511857
1014,0.8009306633973052
1015,0.4047116892107277
1016,0.4149788530853909
1017,0.30239577805484624
1018,2.9925634436032023
1019,2.3461371226429457
1020,0.4353083300479413
1021,1.6418882607045495
1022,0.283627582327388
1023,2.346528792839536
1024,0.5165359710970724
1025,0.2139520059292131
1026,0.8527681202200222
1027,2.3425439559804353
1028,2.504294683555672
1029,1.8269245222878376
1030,1.7099352493318765
1031,2.4944918394588282
1032,2.3501887019748215
1033,2.352626344150004
1034,3.1086330505816058
1035,2.4197981506490494
1036,1.856094858155353
1037,1.753526551984817
1038,0.49608457621348695
1039,1.7629675975285457
1040,0.28612189598170346
1041,0.35353704570953143
1042,0.6089088280736618
1043,1.8706054483273005
1044,2.4141095544247015
1045,2.9232198321254255
1046,1.8180564843179436
1047,1.2438962472192632
1048,2.408587387812112
1049,0.4659647701613695
1050,1.6576604947434925
1051,0.4577592812153967
1052,1.6573164963279077
1053,1.27712018699105
1054,0.23640896794333632
1055,2.453535261712687
1056,1.7601947048631221
1057,2.457888910635135
1058,2.339233711958847
1059,0.4388331534733475
1060,1.7543459696651609
1061,1.0372900972525272
1062,2.3428868219453145
1063,2.727793884565531
1064,1.7546810733421114
1065,2.3424626641344877
1066,2.450267741019063
1067,0.7625924698556242
1068,3.103272695322898
1069,2.3393710065401963
1070,0.3912572280358367
1071,0.30840055642089237
1072,2.9175663017029883
1073,0.4483573239944407
1074,2.3404293802994456
1075,2.3353857298625127
1076,1.7443523351504207
1077,2.6225785409485156
1078,0.7694824161798044
1079,0.8110103821745788
1080,0.4680900035433625
1081,3.1697967678000087
1082,2.355909898184041
1083,0.45383014647638803
1084,0.8230066739381555
1085,1.9138075245927042
1086,2.424685943427017
1087,2.3426317991588945
1088,0.6814854970518168
1089,1.7593810355800648
1090,1.759013872971838
1091,1.762889050955346
1092,1.7588248588353266
1093,2.353417838721829
1094,0.4756897561842402
1095,0.4736056307225132
1096,1.766095544650806
1097,2.3358233170498286
1098,2.342064954277676
1099,2.5095557344031505
1100,0.7398731490567055
1101,2.342955989090128
1102,2.3618875227920384
1103,2.5036252383497226
1104,1.7259600783866709
1105,2.3425975289627674
1106,2.338901602127913
1107,2.3996039621756315
1108,2.979687817364529
1109,2.4879932732445984
1110,0.8248915422259383
1111,2.3504755800492094
1112,1.2505331325031441
1113,2.401343730558018
1114,2.351946792337448
1115,2.5104213244292946
1116,2.345119125728759
1117,0.9779073710017349
1118,0.34070117016173035
1119,1.6560534127197144
1120,2.1852847986972646
1121,1.755401658321919
1122,0.5409614280179678
1123,2.34055156589666
1124,2.3636431536840288
1125,2.462239132056048
1126,1.3123206620199515
1127,0.45815463163145964
1128,1.7732277922787254
1129,1.7739738919916213
1130,0.7748709360676969
1131,1.7238674372295513
1132,0.05015431177908751
1133,0.48209350665856343
1134,2.921926313402158
1135,2.3656634719896075
1136,0.8109903724602018
1137,0.3038446442403746
1138,2.341095598429907
1139,2.347863068005175
1140,1.6561916434077752
1141,1.9796218516957316
1142,1.9717861950728506
1143,2.3460009915293925
1144,0.9363319843092943
1145,0.3709628939624547
1146,1.0123942511928012
1147,0.642326723472787
1148,1.8033058947406144
1149,2.3436471993478323
1150,2.338648211533314
1151,1.8372004749999888
1152,2.923080643709037
1153,2.135430211561517
1154,2.346763822361175
1155,0.2663382147534597
1156,2.343792255863409
1157,2.341858070628946
1158,2.356299032275198
1159,2.347466158209659
1160,2.3385176833198056
1161,0.4735730355448839
1162,1.7638622285966241
1163,0.6680700092609158
1164,1.8686854716810046
1165,2.338999464783515
1166,2.4096583860127447
1167,2.953359222647601
1168,0.9343583780298906
1169,2.928264241455831
1170,0.9055817644191816
1171,2.3465616939108114
1172,1.665546129571386
1173,2.345958381833346
1174,2.365204532439722
1175,1.6170628536219382
1176,0.15325331434333309
1177,0.3892517321841967
1178,2.4350411807176777
1179,0.9985884555339728
1180,0.47872090854620775
1181,0.5083461039043267
1182,0.3846065904195333
1183,2.4324568939079043
1184,2.3438501709150827
1185,1.70511466115996
1186,2.3482752061957775
1187,2.339001864227699
1188,2.337488031507844
1189,2.405387013400953
1190,2.9273113892267575
1191,2.3395281995695623
1192,0.6741417858815021
1193,2.4161600857969665
1194,0.5679711564169946
1195,1.969688058165802
1196,2.585420837631405
1197,2.3581867804254104
1198,1.1139196053550349
1199,2.3350667808796906
1200,1.7792198166219226
1201,1.76394836262029
1202,0.6613394406753847
1203,0.9167314775616439
1204,1.7527108337495798
1205,2.404104975644683
1206,1.5246614148800615
1207,2.344206844561497
1208,2.401363050650748
1209,0.6375280082174615
1210,2.7942551533404725
1211,2.3536513933873304
1212,0.587732821541848
1213,0.5242797717014847
1214,1.770705430610449
1215,1.7789520757634312
1216,1.1102238645804197
1217,2.342213991738876
1218,0.6213119220570417
1219,0.505867007089995
1220,2.5442501876962904
1221,2.601964899872605
1222,2.8890006980788354
1223,2.3528200609199716
1224,1.9272253377107977
1225,0.9552560879382896
1226,2.343990483511396
1227,1.687020272779646
1228,1.801422824011496
1229,0.46948479927425635
1230,1.7585178322973871
1231,1.9243665065799496
1232,0.4623526468640908
1233,2.76001991685544
1234,2.2888957379238986
1235,1.7484650326480777
1236,0.1889174877599503
1237,2.336794406563851
1238,1.4190616014747455
1239,0.2873728022389368
1240,0.2250033754774656
1241,1.7534790253394528
1242,0.6874422879758918
1243,2.341978771725445
1244,0.2859859770134784
1245,2.376264045446285
1246,0.6005338355368021
1247,0.4884053436954175
1248,1.9309972867307719
1249,1.4783411387138317
1250,2.4678678550156707
1251,2.3460784727587716
1252,0.38706491926105285
1253,0.2527546289494344
1254,2.321809927777257
1255,0.47554779754706566
1256,0.3429942586310917
1257,2.3430859005718356
1258,0.8701762726834432
1259,2.7427076937827
1260,0.540928875696169
1261,1.021058271877182
1262,2.385364447615799
1263,2.3418195470617227
1264,3.0103218984404005
1265,0.7270859975664223
1266,1.014926181354755
1267,0.46221318921168053
1268,0.6018071337112432
1269,2.3394198892779863
1270,2.3411177504942224
1271,2.341803262806139
1272,1.28975163123304
1273,1.756848159927693
1274,0.7994760274604559
1275,2.6672516271558413
1276,1.9668911984925417
1277,0.859199441551635
1278,1.1201599599022343
